province,district,subdistrict,population_63,household_63,region,avg_income_62,employ_62,unemploy_62,poor_people_62
กาญจนบุรี,ศรีสวัสดิ์,ตำบลนาสวน ,4788,1573,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ศรีสวัสดิ์,ตำบลด่านแม่แฉลบ ,4805,2017,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ศรีสวัสดิ์,ตำบลหนองเป็ด ,2632,905,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ศรีสวัสดิ์,ตำบลท่ากระดาน ,5136,2333,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ศรีสวัสดิ์,ตำบลเขาโจด ,4557,1545,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ศรีสวัสดิ์,ตำบลแม่กระบุง ,3901,1637,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลพงตึก ,4176,1395,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลยางม่วง ,6655,1876,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลดอนชะเอม ,7219,2217,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลตะคร้ำเอน ,13914,4715,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลท่ามะกา ,5601,1971,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลโคกตะบอง ,3992,1340,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลดอนขมิ้น ,4208,1437,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลอุโลกสี่หมื่น ,6976,2404,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลเขาสามสิบหาบ ,6017,1997,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลพระแท่น ,3512,1265,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลหวายเหนียว ,2145,876,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลแสนตอ ,8845,3930,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลสนามแย้ ,7052,2126,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลท่าเสา ,5218,1698,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่ามะกา,ตำบลหนองลาน ,4617,1353,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลท่าม่วง ,3030,1548,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลหนองขาว ,4197,4072,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลทุ่งทอง ,9028,3053,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลเขาน้อย ,5319,1640,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลม่วงชุม ,5646,2616,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลบ้านใหม่ ,7581,2568,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลพังตรุ ,6923,2434,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลท่าตะคร้อ ,3892,1219,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลรางสาลี่ ,6887,2422,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท่าม่วง,ตำบลหนองตากยา ,5244,2039,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ทองผาภูมิ,ตำบลท่าขนุน ,17008,7556,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ทองผาภูมิ,ตำบลปิล๊อก ,6131,2778,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ทองผาภูมิ,ตำบลหินดาด ,5981,2660,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ทองผาภูมิ,ตำบลลิ่นถิ่น ,8275,2950,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ทองผาภูมิ,ตำบลชะแล ,11602,4262,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ทองผาภูมิ,ตำบลห้วยเขย่ง ,11617,4946,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ทองผาภูมิ,ตำบลสหกรณ์นิคม ,5636,2387,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,สังขละบุรี,ตำบลหนองลู ,29279,8807,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,สังขละบุรี,ตำบลปรังเผล ,6670,2079,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,สังขละบุรี,ตำบลไล่โว่ ,6124,1315,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,พนมทวน,ตำบลพนมทวน ,2223,871,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,พนมทวน,ตำบลหนองโรง ,6751,2680,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,พนมทวน,ตำบลทุ่งสมอ ,3048,965,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,พนมทวน,ตำบลดอนเจดีย์ ,4901,1618,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,พนมทวน,ตำบลพังตรุ ,9504,2990,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,พนมทวน,ตำบลดอนตาเพชร ,6186,2006,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,เลาขวัญ,ตำบลเลาขวัญ ,6992,2544,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,เลาขวัญ,ตำบลหนองโสน ,8313,2802,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,เลาขวัญ,ตำบลหนองประดู่ ,9852,3264,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,เลาขวัญ,ตำบลหนองปลิง ,9338,3410,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,เลาขวัญ,ตำบลหนองนกแก้ว ,6130,1873,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,เลาขวัญ,ตำบลทุ่งกระบ่ำ ,6987,2289,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,เลาขวัญ,ตำบลหนองฝ้าย ,5786,1923,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ด่านมะขามเตี้ย,ตำบลด่านมะขามเตี้ย ,7938,2548,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ด่านมะขามเตี้ย,ตำบลกลอนโด ,8056,3149,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ด่านมะขามเตี้ย,ตำบลจรเข้เผือก ,11182,3800,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ด่านมะขามเตี้ย,ตำบลหนองไผ่ ,4020,1444,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,หนองปรือ,ตำบลหนองปรือ ,13925,4844,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,หนองปรือ,ตำบลหนองปลาไหล ,6460,2110,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,หนองปรือ,ตำบลสมเด็จเจริญ ,6652,2538,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ห้วยกระเจา,ตำบลห้วยกระเจา ,8991,3345,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ห้วยกระเจา,ตำบลวังไผ่ ,4585,1660,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ห้วยกระเจา,ตำบลดอนแสลบ ,12283,3925,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ห้วยกระเจา,ตำบลสระลงเรือ ,7867,2793,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลรางหวาย,ตำบลรางหวาย ,7260,2567,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลหนองสาหร่าย,ตำบลหนองสาหร่าย ,3652,1197,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลเมืองปากแพรก,ตำบลปากแพรก ,27050,15403,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลวังศาลา,ตำบลวังศาลา ,11848,5126,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลท่าล้อ,ตำบลท่าล้อ ,9067,3878,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลวังขนาย,ตำบลวังขนาย ,9122,3843,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลหนองปรือ,ตำบลหนองปรือ ,4437,1743,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลด่านมะขามเตี้ย,ตำบลด่านมะขามเตี้ย ,2495,1255,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลหนองฝ้าย,ตำบลหนองฝ้าย ,2212,957,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลเลาขวัญ,ตำบลเลาขวัญ ,2629,1300,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลตลาดเขต,ตำบลรางหวาย ,4102,1789,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลพนมทวน,ตำบลพนมทวน ,5226,2179,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลวังกะ,ตำบลหนองลู ,9218,2553,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลทองผาภูมิ,ตำบลท่าขนุน ,3095,1569,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลหนองตากยา,ตำบลหนองตากยา ,3012,949,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลหนองขาว,ตำบลหนองขาว ,5089,1608,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลสำรอง,ตำบลพังตรุ ,1843,629,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลท่าม่วง,ตำบลท่าม่วง ,10032,5460,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลหวายเหนียว,ตำบลหวายเหนียว ,4294,1836,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลพระแท่น,ตำบลพระแท่น ,6179,2118,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลท่าไม้,ตำบลท่าไม้ ,9175,3847,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลท่ามะกา,ตำบลท่ามะกา ,8633,4687,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลลูกแก,ตำบลดอนขมิ้น ,3593,1510,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลเอราวัณ,ตำบลท่ากระดาน ,960,723,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลหนองรี,ตำบลหนองรี ,2131,789,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลบ่อพลอย,ตำบลบ่อพลอย ,6347,2455,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลบ่อพลอย,ตำบลช่องด่าน ,633,248,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลวังโพธิ์,ตำบลลุ่มสุ่ม ,2077,883,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลน้ำตกไทรโยคน้อย,ตำบลท่าเสา ,3926,1572,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลหนองบัว,ตำบลหนองบัว ,6469,2908,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลลาดหญ้า,ตำบลลาดหญ้า ,5488,2324,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลตำบลแก่งเสี้ยน,ตำบลแก่งเสี้ยน ,6335,3758,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลเมืองท่าเรือพระแท่น,ตำบลตะคร้ำเอน ,5443,2139,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลเมืองท่าเรือพระแท่น,ตำบลท่าเรือ ,5734,2892,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลเมืองกาญจนบุรี,ตำบลบ้านเหนือ ,9311,5199,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลเมืองกาญจนบุรี,ตำบลบ้านใต้ ,5990,2991,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลเมืองกาญจนบุรี,ตำบลปากแพรก ,6900,4534,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลเมืองกาญจนบุรี,ตำบลท่ามะขาม ,3322,2500,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
กาญจนบุรี,ท้องถิ่นเทศบาลเมืองกาญจนบุรี,ตำบลท่าล้อ ,1414,689,ภาคกลาง,20842.2,463672.98,1885.19,68592.5
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลรั้วใหญ่ ,11349,5135,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลทับตีเหล็ก ,3933,1246,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลไผ่ขวาง ,8025,3265,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลโคกโคเฒ่า ,3862,1391,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลดอนตาล ,3352,1149,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลดอนมะสังข์ ,3411,1051,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลพิหารแดง ,5107,1624,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลดอนกำยาน ,10153,3574,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลดอนโพธิ์ทอง ,6727,2140,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลบ้านโพธิ์ ,8685,2735,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลตลิ่งชัน ,9044,2755,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลศาลาขาว ,5870,1656,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลสวนแตง ,6066,1695,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลสนามชัย ,11024,5092,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลโพธิ์พระยา ,3278,1059,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เมืองสุพรรณบุรี,ตำบลสนามคลี ,7653,2511,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลเขาพระ ,2870,1303,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลนางบวช ,3150,1102,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลทุ่งคลี ,5323,1929,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลโคกช้าง ,4597,1580,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลหัวเขา ,6728,2457,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลหัวนา ,4247,1485,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลบ่อกรุ ,2080,729,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลวังศรีราช ,594,211,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลป่าสะแก ,2549,917,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลยางนอน ,4889,1665,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,เดิมบางนางบวช,ตำบลหนองกระทุ่ม ,4729,1764,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ด่านช้าง,ตำบลหนองมะค่าโมง ,13652,6149,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ด่านช้าง,ตำบลด่านช้าง ,13599,5229,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ด่านช้าง,ตำบลห้วยขมิ้น ,9319,3157,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ด่านช้าง,ตำบลองค์พระ ,7515,2874,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ด่านช้าง,ตำบลวังคัน ,6805,2204,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ด่านช้าง,ตำบลนิคมกระเสียว ,5374,2032,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ด่านช้าง,ตำบลวังยาว ,5259,1945,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลบางปลาม้า ,6493,2007,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลบางใหญ่ ,4401,1423,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลกฤษณา ,3881,1361,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลสาลี ,7016,2483,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลไผ่กองดิน ,4844,1531,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลองครักษ์ ,5174,1831,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลจรเข้ใหญ่ ,4600,1550,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลบ้านแหลม ,3065,1009,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลมะขามล้ม ,4709,1743,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลวังน้ำเย็น ,4091,1286,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลวัดโบสถ์ ,4777,1461,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,บางปลาม้า,ตำบลวัดดาว ,6042,1960,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ศรีประจันต์,ตำบลศรีประจันต์ ,5254,2019,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ศรีประจันต์,ตำบลบ้านกร่าง ,5293,1984,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ศรีประจันต์,ตำบลมดแดง ,5308,1824,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ศรีประจันต์,ตำบลบางงาม ,3312,1315,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ศรีประจันต์,ตำบลดอนปรู ,9179,2994,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ศรีประจันต์,ตำบลวังหว้า ,5253,1968,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ศรีประจันต์,ตำบลวังน้ำซับ ,6780,2893,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ดอนเจดีย์,ตำบลดอนเจดีย์ ,11197,4509,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ดอนเจดีย์,ตำบลหนองสาหร่าย ,7675,2726,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ดอนเจดีย์,ตำบลไร่รถ ,7382,2367,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ดอนเจดีย์,ตำบลสระกระโจม ,6498,2203,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,ดอนเจดีย์,ตำบลทะเลบก ,7682,2607,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลบางเลน ,7067,2362,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลบางตาเถร ,15227,5569,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลบางตะเคียน ,5608,1671,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลบ้านกุ่ม ,3358,1111,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลหัวโพธิ์ ,10039,3064,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลบางพลับ ,5004,1528,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลเนินพระปรางค์ ,4468,1573,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลบ้านช้าง ,3114,1136,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลต้นตาล ,3320,1085,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลศรีสำราญ ,10691,3231,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลทุ่งคอก ,12625,4134,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลหนองบ่อ ,5382,1576,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลบ่อสุพรรณ ,19532,6121,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สองพี่น้อง,ตำบลดอนมะนาว ,5233,1681,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สามชุก,ตำบลย่านยาว ,5358,2227,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สามชุก,ตำบลวังลึก ,12202,4417,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สามชุก,ตำบลหนองผักนาก ,7922,2811,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สามชุก,ตำบลบ้านสระ ,5835,2093,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สามชุก,ตำบลหนองสะเดา ,4961,1822,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,สามชุก,ตำบลกระเสียว ,3643,1374,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,อู่ทอง,ตำบลจรเข้สามพัน ,13387,4930,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,อู่ทอง,ตำบลยุ้งทะลาย ,4481,1187,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,อู่ทอง,ตำบลดอนมะเกลือ ,4494,1273,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,อู่ทอง,ตำบลหนองโอ่ง ,9366,2927,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,อู่ทอง,ตำบลดอนคา ,13333,4141,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,อู่ทอง,ตำบลพลับพลาไชย ,11898,3997,ภาคกลาง,16504.07,463115.59,758.73,99535.69
สุพรรณบุรี,อู่ทอง,ตำบลเจดีย์ ,3003,864,ภาคกลาง,16504.07,463115.59,758.73,99535.69
