province,district,subdistrict,population_63,household_63
จังหวัดนครศรีธรรมราช ,ท่าศาลา,ตำบลดอนตะโก ,5134,1605
จังหวัดนครศรีธรรมราช ,ท่าศาลา,ตำบลตลิ่งชัน ,8815,2780
จังหวัดนครศรีธรรมราช ,ท่าศาลา,ตำบลโพธิ์ทอง ,9297,2632
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลชะมาย ,14053,8725
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลหนองหงส์ ,11173,4429
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลควนกรด ,10462,4203
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลนาไม้ไผ่ ,9782,2959
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลนาหลวงเสน ,9984,3241
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลเขาโร ,10636,3343
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลกะปาง ,14731,6369
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลน้ำตก ,3338,1055
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลถ้ำใหญ่ ,12504,6396
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลนาโพธิ์ ,6448,2020
จังหวัดนครศรีธรรมราช ,ทุ่งสง,ตำบลเขาขาว ,14119,4618
จังหวัดนครศรีธรรมราช ,นาบอน,ตำบลนาบอน ,8678,3201
จังหวัดนครศรีธรรมราช ,นาบอน,ตำบลทุ่งสง ,8440,2893
จังหวัดนครศรีธรรมราช ,นาบอน,ตำบลแก้วแสน ,7092,2403
จังหวัดนครศรีธรรมราช ,ทุ่งใหญ่,ตำบลท่ายาง ,9786,3808
จังหวัดนครศรีธรรมราช ,ทุ่งใหญ่,ตำบลทุ่งสัง ,5717,1963
จังหวัดนครศรีธรรมราช ,ทุ่งใหญ่,ตำบลทุ่งใหญ่ ,9932,3666
จังหวัดนครศรีธรรมราช ,ทุ่งใหญ่,ตำบลกุแหระ ,8277,2688
จังหวัดนครศรีธรรมราช ,ทุ่งใหญ่,ตำบลปริก ,16066,5407
จังหวัดนครศรีธรรมราช ,ทุ่งใหญ่,ตำบลบางรูป ,9295,2962
จังหวัดนครศรีธรรมราช ,ทุ่งใหญ่,ตำบลกรุงหยัน ,10501,3577
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลคลองน้อย ,10997,3585
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลป่าระกำ ,4455,1422
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลชะเมา ,3440,1193
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลคลองกระบือ ,5813,1884
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลเกาะทวด ,5136,1803
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลบ้านใหม่ ,3812,1226
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลหูล่อง ,5188,1728
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลแหลมตะลุมพุก ,2011,725
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลปากพนังฝั่งตะวันตก ,5653,2200
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลบางศาลา ,2504,813
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลบางพระ ,4454,1409
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลบางตะพง ,1028,370
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลปากพนังฝั่งตะวันออก ,7867,2564
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลบ้านเพิง ,2969,874
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลท่าพยา ,4666,1416
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลปากแพรก ,3422,1092
จังหวัดนครศรีธรรมราช ,ปากพนัง,ตำบลขนาบนาก ,4842,1564
จังหวัดนครศรีธรรมราช ,ร่อนพิบูลย์,ตำบลร่อนพิบูลย์ ,18410,6180
จังหวัดนครศรีธรรมราช ,ร่อนพิบูลย์,ตำบลหินตก ,10377,3687
จังหวัดนครศรีธรรมราช ,ร่อนพิบูลย์,ตำบลเสาธง ,11168,3681
จังหวัดนครศรีธรรมราช ,ร่อนพิบูลย์,ตำบลควนพัง ,13086,3998
จังหวัดนครศรีธรรมราช ,ร่อนพิบูลย์,ตำบลควนชุม ,8450,2496
จังหวัดนครศรีธรรมราช ,สิชล,ตำบลสิชล ,8684,3503
จังหวัดนครศรีธรรมราช ,สิชล,ตำบลทุ่งปรัง ,11189,4024
จังหวัดนครศรีธรรมราช ,สิชล,ตำบลฉลอง ,6625,2337
จังหวัดนครศรีธรรมราช ,สิชล,ตำบลเสาเภา ,12310,4509
จังหวัดนครศรีธรรมราช ,สิชล,ตำบลเปลี่ยน ,7598,2665
จังหวัดนครศรีธรรมราช ,สิชล,ตำบลสี่ขีด ,10172,3344
จังหวัดนครศรีธรรมราช ,สิชล,ตำบลเทพราช ,8051,2736
